podcast fraud trends digital transformation and more 2018 cybersecurity wrap up with limor kessem, 2018-12-18, By Christine DeFazio, none, https://securityintelligence.com/media/podcast-fraud-trends-digital-transformation-and-more-2018-cybersecurity-wrap-up-with-limor-kessem/, 150_podcast-fraud-trends-digital-transformation-and-more-2018-cybersecurity-wrap-up-with-limor-kessem.txt
machine learning will transform how we detect software vulnerabilities, 2018-12-18, By Bruce Schneier, Artificial Intelligence (AI)|Machine Learning|Software Development|Software Vulnerability|Vulnerabilities|Vulnerability Management, https://securityintelligence.com/machine-learning-will-transform-how-we-detect-software-vulnerabilities/, 151_machine-learning-will-transform-how-we-detect-software-vulnerabilities.txt
xforce iris kat tasiopoulou envisions the future of incident response, 2018-12-13, By Lorielle Paulk, none, https://securityintelligence.com/media/xforce-iris-kat-tasiopoulou-envisions-the-future-of-incident-response/, 152_xforce-iris-kat-tasiopoulou-envisions-the-future-of-incident-response.txt
the simpler the better looking deeper into the malware used in brazilian financial cybercrime, 2018-12-10, By Chen Nahman, Brazil|Command-and-Control (C&C)|Credentials|Cryptocurrency|Cybercrime|Financial Fraud|Financial Malware|Fraud|Malware|Malware Analysis|Overlay Attack|Personal Data|Remote-Access Trojan (RAT)|Single Sign-On (SSO)|Trojan|Two-Factor Authentication (2FA), https://securityintelligence.com/the-simpler-the-better-looking-deeper-into-the-malware-used-in-brazilian-financial-cybercrime/, 153_the-simpler-the-better-looking-deeper-into-the-malware-used-in-brazilian-financial-cybercrime.txt
x force red in action spotlight on phishing awareness with chris sethi, 2018-12-06, By Anshul Garg, none, https://securityintelligence.com/media/x-force-red-in-action-spotlight-on-phishing-awareness-with-chris-sethi/, 154_x-force-red-in-action-spotlight-on-phishing-awareness-with-chris-sethi.txt
5 more retail cybersecurity practices to keep your data safe beyond the holidays, 2018-12-06, By David Bales, X-Force|Distributed Denial-of-Service (DDoS)|Endpoint Management|IBM X-Force Incident Response and Intelligence Services (IRIS)|Incident Response (IR)|Incident Response Plan|Intrusion Detection System (IDS)|Intrusion Prevention System (IPS)|Log Management|Network Protection|Network Security|Penetration Testing|Point-of-Sale (POS) Systems|Retail|Retail Security|Security Information and Event Management (SIEM), https://securityintelligence.com/5-more-retail-cybersecurity-practices-to-keep-your-data-safe-beyond-the-holidays/, 155_5-more-retail-cybersecurity-practices-to-keep-your-data-safe-beyond-the-holidays.txt
5 tips for uncovering hidden cyberthreats with dns analytics, 2018-11-30, By Paola Miranda, Data Exfiltration|Distributed Denial-of-Service (DDoS) Attacks|DNS Hijacking|Domain Name System (DNS)|Incident Response (IR)|Indicator of Compromise (IoC)|Malware|Network Security|Security Information and Event Management (SIEM)|Security Operations Center (SOC)|Threat Detection|Threat Intelligence|Threat Prevention, https://securityintelligence.com/5-tips-for-uncovering-hidden-cyberthreats-with-dns-analytics/, 156_5-tips-for-uncovering-hidden-cyberthreats-with-dns-analytics.txt
5 recommendations to improve retail cybersecurity this holiday season, 2018-11-29, By David Bales, X-Force|Customer Experience|Data Breach|Data Privacy|Data Protection|General Data Protection Regulation (GDPR)|IBM X-Force Incident Response and Intelligence Services (IRIS)|Malware|Network Security|Personally Identifiable Information (PII)|Point-of-Sale (POS) Systems|Retail|Retail Data Breach|Retail Industry|Retail Security, https://securityintelligence.com/5-recommendations-to-improve-retail-cybersecurity-this-holiday-season/, 157_5-recommendations-to-improve-retail-cybersecurity-this-holiday-season.txt
phish or fox a penetration testing case study from ibm x force red, 2018-11-28, By Dimitry Snezhkov, Cognitive Security|Command-and-Control (C&C)|Encryption|Firefox|Incident Response (IR)|Mozilla|Penetration Testing|Phishing|Phishing Email|Security Operations Center (SOC)|Vulnerabilities|X-Force, https://securityintelligence.com/phish-or-fox-a-penetration-testing-case-study-from-ibm-x-force-red/, 158_phish-or-fox-a-penetration-testing-case-study-from-ibm-x-force-red.txt
quanto mais facil melhor um olhar detalhado aos ttps do cibercrime financeiro no brasil, 2018-11-21, By André Piva, Brazil|Cybercrime|Dark Web|Digital Identity|Distributed Denial-of-Service (DDoS)|Financial Fraud|Financial Malware|Fraud|Fraud Protection|Mobile Banking|Online Banking|Online Banking Fraud|Online Fraud|Phishing|User Education, https://securityintelligence.com/quanto-mais-facil-melhor-um-olhar-detalhado-aos-ttps-do-cibercrime-financeiro-no-brasil/, 159_quanto-mais-facil-melhor-um-olhar-detalhado-aos-ttps-do-cibercrime-financeiro-no-brasil.txt
easy does it a timely look into fraud ttps in the brazilian financial cybercrime landscape, 2018-11-21, By André Piva, Brazil|Cybercrime|Dark Web|Digital Identity|Distributed Denial-of-Service (DDoS)|Financial Fraud|Financial Malware|Fraud|Fraud Protection|Mobile Banking|Online Banking|Online Banking Fraud|Online Fraud|Phishing|User Education, https://securityintelligence.com/easy-does-it-a-timely-look-into-fraud-ttps-in-the-brazilian-financial-cybercrime-landscape/, 160_easy-does-it-a-timely-look-into-fraud-ttps-in-the-brazilian-financial-cybercrime-landscape.txt
incident response 2020 cyberthreat training goes mobile with the x force command c toc, 2018-11-20, By Lorielle Paulk, none, https://securityintelligence.com/media/incident-response-2020-cyberthreat-training-goes-mobile-with-the-x-force-command-c-toc/, 161_incident-response-2020-cyberthreat-training-goes-mobile-with-the-x-force-command-c-toc.txt
how to stay one step ahead of phishing websites literally, 2018-11-16, By Fumiko Satoh, Cyberthreats|Domain Name System (DNS)|IBM X-Force Research|Malicious Domain|Phishing|Phishing Attacks|Threat Detection|Threat Intelligence|Threat Prevention, https://securityintelligence.com/how-to-stay-one-step-ahead-of-phishing-websites-literally/, 162_how-to-stay-one-step-ahead-of-phishing-websites-literally.txt
top 5 reasons to attend the ibm security sessions at think 2019, 2018-11-08, By Neil Jones, Artificial Intelligence (AI)|IBM Security|Incident Response (IR)|Security Awareness|Security Conferences|Security Leaders|Security Professionals|Security Services|Security Training|Skills Gap, https://securityintelligence.com/top-5-reasons-to-attend-the-ibm-security-sessions-at-think-2019/, 163_top-5-reasons-to-attend-the-ibm-security-sessions-at-think-2019.txt
how dimitry snezhkov balances the yin and yang of penetration testing, 2018-11-01, By Security Intelligence Staff, Artificial Intelligence (AI)|Automation|Machine Learning|Penetration Testing|Security Testing|Vulnerabilities|Vulnerability Management|X-Force, https://securityintelligence.com/how-dimitry-snezhkov-balances-the-yin-and-yang-of-penetration-testing/, 164_how-dimitry-snezhkov-balances-the-yin-and-yang-of-penetration-testing.txt
x force red in action spotlight on vulnerability management with krissy safi, 2018-10-30, By Anshul Garg, none, https://securityintelligence.com/media/x-force-red-in-action-spotlight-on-vulnerability-management-with-krissy-safi/, 165_x-force-red-in-action-spotlight-on-vulnerability-management-with-krissy-safi.txt
ibm security named a leader in idc incident response marketscape report, 2018-10-22, By Wangui McKelvey, X-Force|Data Breach|IBM X-Force Exchange|IBM X-Force Incident Response and Intelligence Services (IRIS)|Incident Response (IR)|Incident Response Plan|Threat Detection|Threat Intelligence|Threat Prevention|Threat Response|X-Force, https://securityintelligence.com/ibm-security-named-a-leader-in-idc-incident-response-marketscape-report/, 166_ibm-security-named-a-leader-in-idc-incident-response-marketscape-report.txt
why you should practice and drill to prepare for a cyber emergency, 2018-10-17, By Claire Zaboeva, X-Force|Data Breach|Data Protection|Education|Incident Response (IR)|Incident Response Plan|National Cyber Security Awareness Month (NCSAM)|Phishing|Phishing Attacks|Phishing Emails|Security Awareness|Security Training|Social Engineering|Spam|User Education, https://securityintelligence.com/why-you-should-practice-and-drill-to-prepare-for-a-cyber-emergency/, 167_why-you-should-practice-and-drill-to-prepare-for-a-cyber-emergency.txt
3 lessons that are informing the next generation of the cyber range, 2018-10-15, By Caleb Barlow, Cybersecurity Training|IBM X-Force Command Center|Incident Response (IR)|Penetration Testing|Security Operations Center (SOC)|X-Force, https://securityintelligence.com/3-lessons-that-are-informing-the-next-generation-of-the-cyber-range/, 168_3-lessons-that-are-informing-the-next-generation-of-the-cyber-range.txt
an increase in powershell attacks observations from ibm x force iris, 2018-10-12, By Camille Singleton, Endpoint Security|Forensics|IBM X-Force Incident Response and Intelligence Services (IRIS)|Incident Response (IR)|Malicious Code|Malware|Malware Injection|Security Information and Event Management (SIEM)|Windows|X-Force, https://securityintelligence.com/an-increase-in-powershell-attacks-observations-from-ibm-x-force-iris/, 169_an-increase-in-powershell-attacks-observations-from-ibm-x-force-iris.txt
visit the subway system of cybercrime with security consultant francisco galian, 2018-10-12, By Security Intelligence Staff, IBM X-Force Incident Response and Intelligence Services (IRIS)|Incident Response (IR)|Threat Intelligence|Voices of Security|X-Force, https://securityintelligence.com/visit-the-subway-system-of-cybercrime-with-security-consultant-francisco-galian/, 170_visit-the-subway-system-of-cybercrime-with-security-consultant-francisco-galian.txt
the many faces of necurs how the botnet spewed millions of spam emails for cyber extortion, 2018-10-10, By Dirk Harz, Botnets|Cyber Extortion|Cybercrime|IBM X-Force Exchange|IBM X-Force Research|Malware|Phishing|Phishing Attack|Phishing Email|Social Engineering|Spam|Spam Emails|Threat Intelligence|X-Force, https://securityintelligence.com/the-many-faces-of-necurs-how-the-botnet-spewed-millions-of-spam-emails-for-cyber-extortion/, 171_the-many-faces-of-necurs-how-the-botnet-spewed-millions-of-spam-emails-for-cyber-extortion.txt
threat actors prey on drupalgeddon vulnerability to mass compromise websites and underlying servers, 2018-10-10, By Noah Adjonyo, Advanced Threats|Command-and-Control (C&C)|Content Management System (CMS)|Distributed Denial-of-Service (DDoS)|Drupal|IBM X-Force Exchange|IBM X-Force Research|Phishing|Threat Intelligence|Vulnerabilities|Vulnerability Analysis|Vulnerability Management|X-Force, https://securityintelligence.com/threat-actors-prey-on-drupalgeddon-vulnerability-to-mass-compromise-websites-and-underlying-servers/, 172_threat-actors-prey-on-drupalgeddon-vulnerability-to-mass-compromise-websites-and-underlying-servers.txt
how nick bradley made a career of pursuing bad guys from the military to x force iris, 2018-10-04, By Security Intelligence Staff, X-Force|Cybersecurity|IBM X-Force Incident Response and Intelligence Services (IRIS)|Threat Detection|Threat Intelligence|Threat Monitoring|Threat Sharing|X-Force, https://securityintelligence.com/how-nick-bradley-made-a-career-of-pursuing-bad-guys-from-the-military-to-x-force-iris/, 173_how-nick-bradley-made-a-career-of-pursuing-bad-guys-from-the-military-to-x-force-iris.txt
x force red in action spotlight on ncsam with space rogue, 2018-10-02, By Anshul Garg, none, https://securityintelligence.com/media/x-force-red-in-action-spotlight-on-ncsam-with-space-rogue/, 174_x-force-red-in-action-spotlight-on-ncsam-with-space-rogue.txt
trusted anonymous data exchange trade threat intelligence sharing with blockchain, 2018-09-26, By Sridhar Muppidi, Blockchain|Malware|Threat Intelligence|Threat Sharing, https://securityintelligence.com/trusted-anonymous-data-exchange-trade-threat-intelligence-sharing-with-blockchain/, 175_trusted-anonymous-data-exchange-trade-threat-intelligence-sharing-with-blockchain.txt
dont get caught off base make threat intelligence a security imperative, 2018-09-14, By Paola Miranda, Incident Response (IR)|Security Intelligence|Security Operations Center (SOC)|Threat Intelligence|Threat Prevention, https://securityintelligence.com/dont-get-caught-off-base-make-threat-intelligence-a-security-imperative/, 176_dont-get-caught-off-base-make-threat-intelligence-a-security-imperative.txt
new gartner report recommends a vulnerability management process based on weaponization and asset value, 2018-09-13, By Abby Ross, Gartner|Patch Management|Penetration Testing|Risk Management|Threat Intelligence|Vulnerabilities|Vulnerability Analysis|Vulnerability Management|X-Force, https://securityintelligence.com/new-gartner-report-recommends-a-vulnerability-management-process-based-on-weaponization-and-asset-value/, 177_new-gartner-report-recommends-a-vulnerability-management-process-based-on-weaponization-and-asset-value.txt
ibm x force delves into exobots leaked source code, 2018-09-10, By Shahar Tavor, Android|Android Malware|Bank Fraud|Command-and-Control (C&C)|Credentials Theft|IBM X-Force Research|Malware|Threat Intelligence|X-Force, https://securityintelligence.com/ibm-x-force-delves-into-exobots-leaked-source-code/, 178_ibm-x-force-delves-into-exobots-leaked-source-code.txt
x force red in action spotlight on smart city security with daniel crowley, 2018-09-06, By Anshul Garg, none, https://securityintelligence.com/media/x-force-red-in-action-spotlight-on-smart-city-security-with-daniel-crowley/, 179_x-force-red-in-action-spotlight-on-smart-city-security-with-daniel-crowley.txt
threat actors peddling weaponized iqy files via necurs botnet, 2018-09-05, By Scott O'Neill, Botnets|Malware|Phishing|Phishing Attack|Remote-Access Trojan (RAT)|Spear Phishing, https://securityintelligence.com/threat-actors-peddling-weaponized-iqy-files-via-necurs-botnet/, 180_threat-actors-peddling-weaponized-iqy-files-via-necurs-botnet.txt
camubot new financial malware targets brazilian banking customers, 2018-09-04, By Limor Kessem, Bank Fraud|Bank Security|Banking Malware|Brazil|Financial Industry|Financial Malware|Financial Phishing|Malware|Phishing|Trojan, https://securityintelligence.com/camubot-new-financial-malware-targets-brazilian-banking-customers/, 181_camubot-new-financial-malware-targets-brazilian-banking-customers.txt
how matt dobbs solves the cybersecurity puzzle, 2018-08-31, By Security Intelligence Staff, Cybersecurity Jobs|IBM X-Force Command Center|Voices of Security|X-Force, https://securityintelligence.com/how-matt-dobbs-solves-the-cybersecurity-puzzle/, 182_how-matt-dobbs-solves-the-cybersecurity-puzzle.txt
whats in a threat intelligence name, 2018-08-22, By Doug Franklin, IBM QRadar SIEM|IBM X-Force Exchange|Malware|Threat Intelligence|Threat Management|Threat Response|X-Force, https://securityintelligence.com/whats-in-a-threat-intelligence-name/, 183_whats-in-a-threat-intelligence-name.txt
backswap malware now targets six banks in spain, 2018-08-22, By Limor Kessem, Bank Fraud|Banking Malware|Banking Trojan|IBM X-Force Research|Malware|Malware Injection|Man-in-the-Browser (MitB)|Man-in-the-Browser (MitB) Malware|Webinjection|X-Force, https://securityintelligence.com/backswap-malware-now-targets-six-banks-in-spain/, 184_backswap-malware-now-targets-six-banks-in-spain.txt
x force red in action spotlight on atm testing with david videoman bryan, 2018-08-20, By Anshul Garg, none, https://securityintelligence.com/media/x-force-red-in-action-spotlight-on-atm-testing-with-david-videoman-bryan/, 185_x-force-red-in-action-spotlight-on-atm-testing-with-david-videoman-bryan.txt
how a cyberattack framework can help reduce risk at all levels part 4, 2018-08-09, By Alexandrea Berninger, Cyberattacks|Cybercriminals|IBM Security|IBM X-Force Incident Response and Intelligence Services (IRIS)|Incident Management|Incident Response (IR)|Phishing|Security Framework|Social Engineering|Threat Intelligence|Threat Management|Threat Monitoring|Threat Protection|X-Force, https://securityintelligence.com/how-a-cyberattack-framework-can-help-reduce-risk-at-all-levels-part-4/, 186_how-a-cyberattack-framework-can-help-reduce-risk-at-all-levels-part-4.txt
outsmarting the smart city, 2018-08-09, By Daniel Crowley, Black Hat|Black Hat USA|Connected Devices|Internet of Things (IoT)|IoT Security|Mobile Security|Security Intelligence|Threat Intelligence, https://securityintelligence.com/outsmarting-the-smart-city/, 187_outsmarting-the-smart-city.txt
deeplocker how ai can power a stealthy new breed of malware, 2018-08-08, By Marc Ph. Stoecklin, Artificial Intelligence (AI)|Black Hat|IBM Security|Malware|Security Analytics|Security Intelligence, https://securityintelligence.com/deeplocker-how-ai-can-power-a-stealthy-new-breed-of-malware/, 188_deeplocker-how-ai-can-power-a-stealthy-new-breed-of-malware.txt
gain an edge over bec and account compromise with intelligent incident response, 2018-08-07, By Security Intelligence Staff, none, https://securityintelligence.com/media/gain-an-edge-over-bec-and-account-compromise-with-intelligent-incident-response/, 189_gain-an-edge-over-bec-and-account-compromise-with-intelligent-incident-response.txt
x force red in action charles henderson live at black hat, 2018-08-06, By Anshul Garg, none, https://securityintelligence.com/media/x-force-red-in-action-charles-henderson-live-at-black-hat/, 190_x-force-red-in-action-charles-henderson-live-at-black-hat.txt
7 ways to identify darknet cybersecurity risks, 2018-08-06, By Jasmine Henry, Dark Web|Data Mining|Hackers|Hacking|Threat Detection|Threat Intelligence|threat landscape|X-Force, https://securityintelligence.com/7-ways-to-identify-darknet-cybersecurity-risks/, 191_7-ways-to-identify-darknet-cybersecurity-risks.txt
how a cyberattack framework can help reduce risk at all levels part 3, 2018-08-01, By Alexandrea Berninger, Cyberattacks|Cybercriminals|IBM Security|IBM X-Force Incident Response and Intelligence Services (IRIS)|Incident Management|Incident Response (IR)|Phishing|Security Framework|Social Engineering|Threat Intelligence|Threat Management|Threat Monitoring|Threat Protection|X-Force, https://securityintelligence.com/how-a-cyberattack-framework-can-help-reduce-risk-at-all-levels-part-3/, 192_how-a-cyberattack-framework-can-help-reduce-risk-at-all-levels-part-3.txt
x force red in action spotlight on the next generation of offensive security specialists, 2018-07-31, By Anshul Garg, none, https://securityintelligence.com/media/x-force-red-in-action-spotlight-on-the-next-generation-of-offensive-security-specialists/, 193_x-force-red-in-action-spotlight-on-the-next-generation-of-offensive-security-specialists.txt
how to get the most out of def con and black hat 2018, 2018-07-30, By Anshul Garg, Black Hat|Black Hat USA|DEF CON|IBM Security|Security Conferences|Vulnerabilities|Vulnerability Management|X-Force, https://securityintelligence.com/how-to-get-the-most-out-of-def-con-and-black-hat-2018/, 194_how-to-get-the-most-out-of-def-con-and-black-hat-2018.txt
how a cyberattack framework can help reduce risk at all levels part 2, 2018-07-25, By Alexandrea Berninger, Cyberattacks|Cybercriminals|IBM Security|IBM X-Force Incident Response and Intelligence Services (IRIS)|Incident Management|Incident Response (IR)|Security Framework|Threat Intelligence|Threat Management|Threat Monitoring|Threat Protection|Vulnerabilities|X-Force, https://securityintelligence.com/how-a-cyberattack-framework-can-help-reduce-risk-at-all-levels-part-2/, 195_how-a-cyberattack-framework-can-help-reduce-risk-at-all-levels-part-2.txt
how open source intelligence could save your network, 2018-07-24, By Marcelo Ribeiro, Incident Response (IR)|Open Source|Security Intelligence|Security Operations Center (SOC)|Threat Intelligence|Threat Sharing, https://securityintelligence.com/how-open-source-intelligence-could-save-your-network/, 196_how-open-source-intelligence-could-save-your-network.txt
x force red in action spotlight on penetration testing with space rogue, 2018-07-19, By Anshul Garg, none, https://securityintelligence.com/media/x-force-red-in-action-spotlight-on-penetration-testing-with-space-rogue/, 197_x-force-red-in-action-spotlight-on-penetration-testing-with-space-rogue.txt
how the ibm x force iris cyberattack framework helps security teams reduce risk at all levels, 2018-07-18, By Alexandrea Berninger, Cyberattacks|Cybercriminals|IBM Security|IBM X-Force Incident Response and Intelligence Services (IRIS)|Incident Management|Incident Response (IR)|Phishing|Security Framework|Social Engineering|Threat Intelligence|Threat Management|Threat Monitoring|Threat Protection|X-Force, https://securityintelligence.com/how-the-ibm-x-force-iris-cyberattack-framework-helps-security-teams-reduce-risk-at-all-levels/, 198_how-the-ibm-x-force-iris-cyberattack-framework-helps-security-teams-reduce-risk-at-all-levels.txt
move over ransomware why cybercriminals are shifting their focus to cryptojacking, 2018-07-17, By Andrew Chang Gu, Behavioral Analytics|Bitcoin|Bitcoin Mining|Cryptocurrency|Cryptocurrency Miner|Endpoint Protection|Endpoint Security|Ethereum|Monero|Security Information and Event Management (SIEM), https://securityintelligence.com/move-over-ransomware-why-cybercriminals-are-shifting-their-focus-to-cryptojacking/, 199_move-over-ransomware-why-cybercriminals-are-shifting-their-focus-to-cryptojacking.txt
ponemon cost of a data breach 2018, 2018-07-11, By Larry Ponemon, Artificial Intelligence (AI)|Chief Information Security Officer (CISO)|Cost of a Data Breach|Data Breach|Encryption|Incident Response (IR)|Internet of Things (IoT)|IoT Security|Ponemon Institute|Security Leaders|Security Leadership, https://securityintelligence.com/ponemon-cost-of-a-data-breach-2018/, 200_ponemon-cost-of-a-data-breach-2018.txt
fight back with the x force iris cyberattack preparation and execution frameworks, 2018-07-10, By Security Intelligence Staff, none, https://securityintelligence.com/media/fight-back-with-the-x-force-iris-cyberattack-preparation-and-execution-frameworks/, 201_fight-back-with-the-x-force-iris-cyberattack-preparation-and-execution-frameworks.txt
ibm x force iris cyberattack preparation and execution frameworks, 2018-07-10, By X-Force IRIS, none, https://securityintelligence.com/ibm-x-force-iris-cyberattack-preparation-and-execution-frameworks/, 202_ibm-x-force-iris-cyberattack-preparation-and-execution-frameworks.txt
anubis strikes again mobile malware continues to plague users in official app stores, 2018-07-10, By Shachar Gritzman, Android|Android Apps|Android Security|Banking Trojan|Cybercriminals|Google Play|IBM X-Force Research|Malware|Mobile Applications|Mobile Banking|Mobile Banking Fraud|Mobile Malware|Threat Intelligence|X-Force, https://securityintelligence.com/anubis-strikes-again-mobile-malware-continues-to-plague-users-in-official-app-stores/, 203_anubis-strikes-again-mobile-malware-continues-to-plague-users-in-official-app-stores.txt
x force red in action spotlight on hardware testing and ivan reedman, 2018-07-05, By Anshul Garg, none, https://securityintelligence.com/media/x-force-red-in-action-spotlight-on-hardware-testing-and-ivan-reedman/, 204_x-force-red-in-action-spotlight-on-hardware-testing-and-ivan-reedman.txt
goal spam campaigns capitalize on the world cup craze, 2018-06-28, By Dirk Harz, Fraud Protection|IBM X-Force Exchange|IBM X-Force Research|Malware|Penetration Testing|Phishing|Phishing Attacks|Phishing Emails|Security Awareness|Social Engineering|Spam Emails|Threat Intelligence|Threat Sharing|Wi-Fi|X-Force, https://securityintelligence.com/goal-spam-campaigns-capitalize-on-the-world-cup-craze/, 205_goal-spam-campaigns-capitalize-on-the-world-cup-craze.txt
x force red in action spotlight on iot security and thomas mackenzie, 2018-06-21, By Anshul Garg, none, https://securityintelligence.com/media/x-force-red-in-action-spotlight-on-iot-security-and-thomas-mackenzie/, 206_x-force-red-in-action-spotlight-on-iot-security-and-thomas-mackenzie.txt
space rogue a security rebel turned pen tester, 2018-06-13, By David Strom, Cybersecurity|Federal Government|IBM X-Force Research|Malware|Penetration Testing|Security Testing|Vulnerabilities, https://securityintelligence.com/space-rogue-a-security-rebel-turned-pen-tester/, 207_space-rogue-a-security-rebel-turned-pen-tester.txt
cybersecurity at the world cup what you should know, 2018-06-06, By Camille Singleton, X-Force|Cybersecurity|Hacking|IBM X-Force Incident Response and Intelligence Services (IRIS)|Travel Security, https://securityintelligence.com/cybersecurity-at-the-world-cup-what-you-should-know/, 208_cybersecurity-at-the-world-cup-what-you-should-know.txt
cisco and ibm security partnering to provide integrated threat defense, 2018-05-31, By Security Intelligence Staff, none, https://securityintelligence.com/media/cisco-and-ibm-security-partnering-to-provide-integrated-threat-defense/, 209_cisco-and-ibm-security-partnering-to-provide-integrated-threat-defense.txt
new banking trojan mnubot discovered by ibm x force research, 2018-05-29, By Jonathan Lusky, Banking Malware|Banking Trojan|Cybersecurity|IBM X-Force Research|Malware|Trojan, https://securityintelligence.com/new-banking-trojan-mnubot-discovered-by-ibm-x-force-research/, 210_new-banking-trojan-mnubot-discovered-by-ibm-x-force-research.txt
financial services still the 1 target for cybercriminals, 2018-05-10, By Security Intelligence Staff, none, https://securityintelligence.com/financial-services-still-the-1-target-for-cybercriminals/, 211_financial-services-still-the-1-target-for-cybercriminals.txt
introducing ibm x force threat management a smarter security solution to manage the 360 degree threat life cycle, 2018-04-16, By John Wheeler, IBM Security|Incident Response (IR)|Security Solutions|Skills Gap|Threat Detection|Threat Management|Threat Prevention|X-Force, https://securityintelligence.com/introducing-ibm-x-force-threat-management-a-smarter-security-solution-to-manage-the-360-degree-threat-life-cycle/, 212_introducing-ibm-x-force-threat-management-a-smarter-security-solution-to-manage-the-360-degree-threat-life-cycle.txt
2018 financial malware trends and predictions organized cybercrime continues to rise, 2018-04-05, By Valerie Bradford, Cybercrime|Cybercrime Trends|Dridex|Financial Malware|GozNym|IBM X-Force Research|Malware|Neverquest|Shifu|TrickBot|Trojan, https://securityintelligence.com/2018-financial-malware-trends-and-predictions-organized-cybercrime-continues-to-rise/, 213_2018-financial-malware-trends-and-predictions-organized-cybercrime-continues-to-rise.txt
2018 ibm x force report shellshock fades gozi rises and insider threats soar, 2018-04-04, By Michelle Alvarez, X-Force|Gozi|IBM X-Force Report|IBM X-Force Research|Insider Threats|Malware|Shellshock|Threat Intelligence|Threat Management|Threat Monitoring|X-Force, https://securityintelligence.com/2018-ibm-x-force-report-shellshock-fades-gozi-rises-and-insider-threats-soar/, 214_2018-ibm-x-force-report-shellshock-fades-gozi-rises-and-insider-threats-soar.txt
know your security xs and os your cyberdefense team is only as good as its threat intelligence, 2018-04-02, By Rueben Rodriguez, Data Protection|Data Security|Information Sharing|Security Professionals|Threat Detection|Threat Intelligence|Threat Management|Threat Monitoring|Threat Sharing, https://securityintelligence.com/know-your-security-xs-and-os-your-cyberdefense-team-is-only-as-good-as-its-threat-intelligence/, 215_know-your-security-xs-and-os-your-cyberdefense-team-is-only-as-good-as-its-threat-intelligence.txt
collaboration the secret to more effective security, 2018-03-28, By Security Intelligence Staff, none, https://securityintelligence.com/media/collaboration-the-secret-to-more-effective-security/, 216_collaboration-the-secret-to-more-effective-security.txt
live from ibm think 2018 security resiliency campus, 2018-03-18, By Stephanie Stack, Security Conferences|Think 2018 Conference, https://securityintelligence.com/live-from-ibm-think-2018-security-resiliency-campus/, 217_live-from-ibm-think-2018-security-resiliency-campus.txt
mobile banking trojans as keen on cryptocurrency as pc malware, 2018-03-05, By Limor Kessem, Banking Trojan|Bitcoin|Cryptocurrency|Malware|Mobile Malware|Mobile Security|Mobile Threats|Trojan, https://securityintelligence.com/mobile-banking-trojans-as-keen-on-cryptocurrency-as-pc-malware/, 218_mobile-banking-trojans-as-keen-on-cryptocurrency-as-pc-malware.txt
why you need collaborative defense in depth, 2018-03-01, By Salina Wuttke, Collaboration|Defense in Depth|Information Sharing|Think 2018 Conference|Threat Intelligence, https://securityintelligence.com/why-you-need-collaborative-defense-in-depth/, 219_why-you-need-collaborative-defense-in-depth.txt
xmrig father zeus of cryptocurrency mining malware, 2018-02-26, By Limor Kessem, Cryptocurrency|Cryptocurrency Miner|IBM X-Force Research|Malware|Monero|X-Force|Zeus|Zeus Malware, https://securityintelligence.com/xmrig-father-zeus-of-cryptocurrency-mining-malware/, 220_xmrig-father-zeus-of-cryptocurrency-mining-malware.txt
ibm x force iris uncovers active business email compromise campaign targeting fortune 500 companies, 2018-02-21, By Alexandrea Berninger, Business Email Compromise (BEC)|Fraud|IBM X-Force Incident Response and Intelligence Services (IRIS)|IBM X-Force Research|Phishing|Phishing Attacks|Phishing Emails|X-Force, https://securityintelligence.com/ibm-x-force-iris-uncovers-active-business-email-compromise-campaign-targeting-fortune-500-companies/, 221_ibm-x-force-iris-uncovers-active-business-email-compromise-campaign-targeting-fortune-500-companies.txt
trickbots cryptocurrency hunger tricking the bitcoin out of wallets, 2018-02-15, By Ophir Harpaz, Banking Malware|Banking Trojan|Bitcoin|Bitcoin Mining|Cryptocurrency|Cryptocurrency Miner|TrickBot|Webinjection, https://securityintelligence.com/trickbots-cryptocurrency-hunger-tricking-the-bitcoin-out-of-wallets/, 222_trickbots-cryptocurrency-hunger-tricking-the-bitcoin-out-of-wallets.txt
necurs spammers go all in to find a valentines day victim, 2018-02-12, By Limor Kessem, Advanced Threats|Botnets|IBM X-Force Exchange|IBM X-Force Research|Malware|Phishing|Phishing Attacks|Phishing Emails|Spam Emails|X-Force, https://securityintelligence.com/necurs-spammers-go-all-in-to-find-a-valentines-day-victim/, 223_necurs-spammers-go-all-in-to-find-a-valentines-day-victim.txt
think 2018 ibm security roadmap, 2018-02-01, By Security Intelligence Staff, none, https://securityintelligence.com/think-2018-ibm-security-roadmap/, 224_think-2018-ibm-security-roadmap.txt
no rest for the weary applying security lessons from 2017 in the new year, 2018-01-30, By Rueben Rodriguez, Cyberthreats|IBM X-Force Exchange|IBM X-Force Research|Malware|Ransomware|Threat Intelligence|Threat Sharing|Vulnerabilities|X-Force, https://securityintelligence.com/no-rest-for-the-weary-applying-security-lessons-from-2017-in-the-new-year/, 225_no-rest-for-the-weary-applying-security-lessons-from-2017-in-the-new-year.txt
